data,produto,ano,mes,periodo_mes,dia_da_semana,preco_concorrente,preco_praticado,historico_vendas_7d,historico_vendas_30d,estoque,demanda
2025-03-22,Tela de Aço,2025,3,Fim_Mes,5,162.48,183.54,56.0,73.9,326,17
2025-03-23,Tela de Aço,2025,3,Fim_Mes,6,158.68,173.64,55.7,72.8,710,17
2025-03-24,Tela de Aço,2025,3,Fim_Mes,0,149.8,153.06,53.9,71.9,791,72
2025-03-25,Tela de Aço,2025,3,Fim_Mes,1,160.97,182.57,50.4,74.0,431,48
2025-03-26,Tela de Aço,2025,3,Fim_Mes,2,149.32,160.8,48.9,75.3,499,55
2025-03-27,Tela de Aço,2025,3,Fim_Mes,3,158.43,156.53,42.0,75.2,975,69
2025-03-28,Tela de Aço,2025,3,Fim_Mes,4,159.29,136.47,44.6,74.4,755,98
2025-03-29,Tela de Aço,2025,3,Fim_Mes,5,157.61,148.71,53.7,74.5,814,26
2025-03-30,Tela de Aço,2025,3,Fim_Mes,6,152.15,131.07,55.0,72.7,614,38
2025-03-31,Tela de Aço,2025,3,Fim_Mes,0,157.95,175.98,58.0,72.7,649,51
2025-04-01,Tela de Aço,2025,4,Inicio_Mes,1,159.74,179.38,55.0,72.8,626,111
2025-04-02,Tela de Aço,2025,4,Inicio_Mes,2,152.15,156.25,64.0,74.8,643,132
2025-04-03,Tela de Aço,2025,4,Inicio_Mes,3,152.24,165.51,75.0,74.5,473,100
2025-04-04,Tela de Aço,2025,4,Inicio_Mes,4,153.53,142.04,79.4,71.9,740,153
2025-04-05,Tela de Aço,2025,4,Inicio_Mes,5,151.98,156.12,87.3,71.7,466,34
2025-04-06,Tela de Aço,2025,4,Inicio_Mes,6,148.43,127.91,88.4,68.7,678,62
2025-04-07,Tela de Aço,2025,4,Inicio_Mes,0,160.06,173.4,91.9,67.2,447,124
2025-04-08,Tela de Aço,2025,4,Inicio_Mes,1,156.16,181.55,102.3,70.4,417,89
2025-04-09,Tela de Aço,2025,4,Inicio_Mes,2,149.26,129.83,99.1,72.3,554,210
2025-04-10,Tela de Aço,2025,4,Inicio_Mes,3,154.84,158.89,110.3,75.6,423,115
2025-04-11,Tela de Aço,2025,4,Meio_Mes,4,154.47,148.47,112.4,76.7,741,105
2025-04-12,Tela de Aço,2025,4,Meio_Mes,5,151.38,139.81,105.6,76.7,455,43
2025-04-13,Tela de Aço,2025,4,Meio_Mes,6,158.47,148.5,106.9,75.1,328,38
2025-04-14,Tela de Aço,2025,4,Meio_Mes,0,159.96,186.79,103.4,73.3,744,72
2025-04-15,Tela de Aço,2025,4,Meio_Mes,1,160.0,184.99,96.0,75.1,916,68
2025-04-16,Tela de Aço,2025,4,Meio_Mes,2,148.87,139.44,93.0,76.3,683,131
2025-04-17,Tela de Aço,2025,4,Meio_Mes,3,152.06,132.65,81.7,77.5,840,149
2025-04-18,Tela de Aço,2025,4,Meio_Mes,4,149.91,160.28,86.6,80.5,627,86
2025-04-19,Tela de Aço,2025,4,Meio_Mes,5,157.29,179.55,83.9,79.9,676,25
2025-04-20,Tela de Aço,2025,4,Meio_Mes,6,154.55,142.59,81.3,79.1,599,41
2025-04-21,Tela de Aço,2025,4,Fim_Mes,0,152.26,149.71,81.7,79.3,474,97
2025-04-22,Tela de Aço,2025,4,Fim_Mes,1,146.78,133.29,85.3,82.0,855,112
2025-04-23,Tela de Aço,2025,4,Fim_Mes,2,149.66,146.27,91.6,85.1,1027,89
2025-04-24,Tela de Aço,2025,4,Fim_Mes,3,148.13,130.3,85.6,85.7,745,110
2025-04-25,Tela de Aço,2025,4,Fim_Mes,4,145.66,144.57,80.0,87.8,358,87
2025-04-26,Tela de Aço,2025,4,Fim_Mes,5,152.83,137.45,80.1,88.8,394,54
2025-04-27,Tela de Aço,2025,4,Fim_Mes,6,145.85,136.07,84.3,88.3,444,37
2025-04-28,Tela de Aço,2025,4,Fim_Mes,0,147.17,135.29,83.7,86.3,674,108
2025-04-29,Tela de Aço,2025,4,Fim_Mes,1,151.9,137.36,85.3,89.0,898,118
2025-04-30,Tela de Aço,2025,4,Fim_Mes,2,147.72,144.99,86.1,91.7,442,96
2025-05-01,Tela de Aço,2025,5,Inicio_Mes,3,146.01,150.91,87.1,93.2,616,134
2025-05-02,Tela de Aço,2025,5,Inicio_Mes,4,146.28,131.24,90.6,94.0,937,207
2025-05-03,Tela de Aço,2025,5,Inicio_Mes,5,151.27,156.86,107.7,96.5,659,44
2025-05-04,Tela de Aço,2025,5,Inicio_Mes,6,153.06,134.53,106.3,94.6,801,77
2025-05-05,Tela de Aço,2025,5,Inicio_Mes,0,148.88,148.03,112.0,92.1,610,171
2025-05-06,Tela de Aço,2025,5,Inicio_Mes,1,147.41,131.45,121.0,96.6,663,228
2025-05-07,Tela de Aço,2025,5,Inicio_Mes,2,144.77,146.02,136.7,102.2,1034,172
2025-05-08,Tela de Aço,2025,5,Inicio_Mes,3,149.5,147.54,147.6,103.8,872,159
2025-05-09,Tela de Aço,2025,5,Inicio_Mes,4,145.36,164.13,151.1,106.1,569,99
2025-05-10,Tela de Aço,2025,5,Inicio_Mes,5,150.29,156.82,135.7,102.4,577,53
2025-05-11,Tela de Aço,2025,5,Meio_Mes,6,140.69,123.48,137.0,100.3,1034,64
2025-05-12,Tela de Aço,2025,5,Meio_Mes,0,144.86,154.22,135.1,99.0,556,113
2025-05-13,Tela de Aço,2025,5,Meio_Mes,1,141.36,136.16,126.9,101.3,615,143
2025-05-14,Tela de Aço,2025,5,Meio_Mes,2,145.8,169.33,114.7,104.8,350,90
2025-05-15,Tela de Aço,2025,5,Meio_Mes,3,153.26,176.81,103.0,105.4,355,75
2025-05-16,Tela de Aço,2025,5,Meio_Mes,4,148.43,138.02,91.0,105.6,950,143
2025-05-17,Tela de Aço,2025,5,Meio_Mes,5,145.47,144.73,97.3,106.0,352,44
2025-05-18,Tela de Aço,2025,5,Meio_Mes,6,144.52,124.22,96.0,102.5,816,66
2025-05-19,Tela de Aço,2025,5,Meio_Mes,0,141.31,130.11,96.3,101.9,366,162
2025-05-20,Tela de Aço,2025,5,Meio_Mes,1,150.02,152.55,103.3,106.4,908,131
2025-05-21,Tela de Aço,2025,5,Fim_Mes,2,145.08,123.93,101.6,109.4,820,164
2025-05-22,Tela de Aço,2025,5,Fim_Mes,3,148.6,158.14,112.1,111.7,572,69
2025-05-23,Tela de Aço,2025,5,Fim_Mes,4,142.95,139.13,111.3,110.2,474,97
2025-05-24,Tela de Aço,2025,5,Fim_Mes,5,139.42,120.08,104.7,110.5,550,59
2025-05-25,Tela de Aço,2025,5,Fim_Mes,6,145.21,158.16,106.9,108.8,822,31
2025-05-26,Tela de Aço,2025,5,Fim_Mes,0,141.41,132.91,101.9,106.9,918,124
2025-05-27,Tela de Aço,2025,5,Fim_Mes,1,143.14,122.13,96.4,109.3,420,160
2025-05-28,Tela de Aço,2025,5,Fim_Mes,2,145.36,127.16,100.6,113.4,999,142
2025-05-29,Tela de Aço,2025,5,Fim_Mes,3,145.01,160.61,97.4,114.5,863,68
2025-05-30,Tela de Aço,2025,5,Fim_Mes,4,147.55,156.48,97.3,112.8,772,85
2025-05-31,Tela de Aço,2025,5,Fim_Mes,5,143.51,156.66,95.6,112.5,879,26
2025-06-01,Tela de Aço,2025,6,Inicio_Mes,6,141.6,124.28,90.9,108.9,667,88
2025-06-02,Tela de Aço,2025,6,Inicio_Mes,0,146.27,145.75,99.0,104.9,731,193
2025-06-03,Tela de Aço,2025,6,Inicio_Mes,1,140.66,148.12,108.9,109.9,916,164
2025-06-04,Tela de Aço,2025,6,Inicio_Mes,2,143.16,149.73,109.4,112.8,438,162
2025-06-05,Tela de Aço,2025,6,Inicio_Mes,3,138.09,125.18,112.3,112.5,800,215
2025-06-06,Tela de Aço,2025,6,Inicio_Mes,4,146.88,129.11,133.3,112.0,963,241
2025-06-07,Tela de Aço,2025,6,Inicio_Mes,5,137.33,137.68,155.6,114.3,600,56
2025-06-08,Tela de Aço,2025,6,Inicio_Mes,6,144.25,159.81,159.9,110.9,990,43
2025-06-09,Tela de Aço,2025,6,Inicio_Mes,0,143.29,134.78,153.4,109.0,913,218
2025-06-10,Tela de Aço,2025,6,Inicio_Mes,1,141.91,136.51,157.0,114.5,552,211
2025-06-11,Tela de Aço,2025,6,Meio_Mes,2,144.73,152.12,163.7,119.4,934,129
2025-06-12,Tela de Aço,2025,6,Meio_Mes,3,142.25,142.06,159.0,120.0,328,118
2025-06-13,Tela de Aço,2025,6,Meio_Mes,4,147.64,154.33,145.1,119.1,850,117
2025-06-14,Tela de Aço,2025,6,Meio_Mes,5,139.67,124.09,127.4,120.0,749,65
2025-06-15,Tela de Aço,2025,6,Meio_Mes,6,140.65,139.49,128.7,119.7,719,47
2025-06-16,Tela de Aço,2025,6,Meio_Mes,0,145.41,154.49,129.3,116.5,559,119
2025-06-17,Tela de Aço,2025,6,Meio_Mes,1,144.01,152.7,115.1,119.0,718,129
2025-06-18,Tela de Aço,2025,6,Meio_Mes,2,143.52,160.73,103.4,121.1,743,104
2025-06-19,Tela de Aço,2025,6,Meio_Mes,3,139.56,134.3,99.9,119.2,663,140
2025-06-20,Tela de Aço,2025,6,Meio_Mes,4,142.34,128.76,103.0,119.5,1023,160
2025-06-21,Tela de Aço,2025,6,Fim_Mes,5,142.14,154.82,109.1,119.3,633,33
2025-06-22,Tela de Aço,2025,6,Fim_Mes,6,137.68,130.71,104.6,118.1,736,49
2025-06-23,Tela de Aço,2025,6,Fim_Mes,0,150.2,141.88,104.9,116.5,584,137
2025-06-24,Tela de Aço,2025,6,Fim_Mes,1,141.52,125.14,107.4,119.1,905,162
2025-06-25,Tela de Aço,2025,6,Fim_Mes,2,142.57,134.01,112.1,123.5,947,137
2025-06-26,Tela de Aço,2025,6,Fim_Mes,3,136.58,139.42,116.9,123.9,595,97
2025-06-27,Tela de Aço,2025,6,Fim_Mes,4,139.53,164.51,110.7,121.8,626,63
2025-06-28,Tela de Aço,2025,6,Fim_Mes,5,146.48,142.1,96.9,119.2,919,37
2025-06-29,Tela de Aço,2025,6,Fim_Mes,6,147.9,130.96,97.4,118.2,929,50
2025-06-30,Tela de Aço,2025,6,Fim_Mes,0,140.28,125.96,97.6,117.0,547,159
2025-07-01,Tela de Aço,2025,7,Inicio_Mes,1,141.49,138.81,100.7,121.4,731,208
2025-07-02,Tela de Aço,2025,7,Inicio_Mes,2,143.12,160.34,107.3,125.4,713,144
2025-07-03,Tela de Aço,2025,7,Inicio_Mes,3,142.97,148.68,108.3,123.8,1004,155
2025-07-04,Tela de Aço,2025,7,Inicio_Mes,4,142.18,131.18,116.6,123.5,464,217
2025-07-05,Tela de Aço,2025,7,Inicio_Mes,5,141.92,144.25,138.6,125.3,654,66
2025-07-06,Tela de Aço,2025,7,Inicio_Mes,6,143.76,123.64,142.7,120.4,414,85
2025-07-07,Tela de Aço,2025,7,Inicio_Mes,0,144.75,143.24,147.7,115.2,692,205
2025-07-08,Tela de Aço,2025,7,Inicio_Mes,1,148.08,164.19,154.3,120.1,869,142
2025-07-09,Tela de Aço,2025,7,Inicio_Mes,2,141.56,136.11,144.9,123.4,658,223
2025-07-10,Tela de Aço,2025,7,Inicio_Mes,3,147.85,141.74,156.1,123.6,419,190
2025-07-11,Tela de Aço,2025,7,Meio_Mes,4,145.37,134.4,161.1,122.9,760,165
2025-07-12,Tela de Aço,2025,7,Meio_Mes,5,142.53,144.1,153.7,124.1,825,47
2025-07-13,Tela de Aço,2025,7,Meio_Mes,6,148.19,140.09,151.0,121.7,382,56
2025-07-14,Tela de Aço,2025,7,Meio_Mes,0,144.65,150.47,146.9,119.7,890,138
2025-07-15,Tela de Aço,2025,7,Meio_Mes,1,148.91,133.23,137.3,122.1,529,199
2025-07-16,Tela de Aço,2025,7,Meio_Mes,2,146.52,135.31,145.4,127.2,836,187
2025-07-17,Tela de Aço,2025,7,Meio_Mes,3,145.93,150.05,140.3,129.5,651,127
2025-07-18,Tela de Aço,2025,7,Meio_Mes,4,145.17,152.27,131.3,129.4,1029,107
2025-07-19,Tela de Aço,2025,7,Meio_Mes,5,146.0,155.78,123.0,129.5,964,45
2025-07-20,Tela de Aço,2025,7,Meio_Mes,6,147.82,145.93,122.7,126.3,752,50
2025-07-21,Tela de Aço,2025,7,Fim_Mes,0,147.12,136.93,121.9,122.7,857,148
2025-07-22,Tela de Aço,2025,7,Fim_Mes,1,141.74,156.8,123.3,126.5,717,91
2025-07-23,Tela de Aço,2025,7,Fim_Mes,2,143.39,144.65,107.9,127.9,764,124
2025-07-24,Tela de Aço,2025,7,Fim_Mes,3,143.57,167.6,98.9,127.5,688,65
2025-07-25,Tela de Aço,2025,7,Fim_Mes,4,145.9,141.11,90.0,124.2,613,124
2025-07-26,Tela de Aço,2025,7,Fim_Mes,5,151.21,155.65,92.4,123.8,677,26
2025-07-27,Tela de Aço,2025,7,Fim_Mes,6,148.12,134.17,89.7,121.4,410,45
2025-07-28,Tela de Aço,2025,7,Fim_Mes,0,148.88,158.95,89.0,120.8,609,103
2025-07-29,Tela de Aço,2025,7,Fim_Mes,1,149.38,164.89,82.6,123.0,585,94
2025-07-30,Tela de Aço,2025,7,Fim_Mes,2,148.13,139.16,83.0,124.5,525,145
2025-07-31,Tela de Aço,2025,7,Fim_Mes,3,151.2,130.11,86.0,124.0,374,154
2025-08-01,Tela de Aço,2025,8,Inicio_Mes,4,146.84,136.05,98.7,122.2,894,203
2025-08-02,Tela de Aço,2025,8,Inicio_Mes,5,149.29,148.05,110.0,124.2,613,62
2025-08-03,Tela de Aço,2025,8,Inicio_Mes,6,150.89,163.22,115.1,121.1,839,45
2025-08-04,Tela de Aço,2025,8,Inicio_Mes,0,152.28,176.96,115.1,115.4,638,129
2025-08-05,Tela de Aço,2025,8,Inicio_Mes,1,148.64,172.1,118.9,117.5,374,132
2025-08-06,Tela de Aço,2025,8,Inicio_Mes,2,156.55,173.98,124.3,119.0,739,140
2025-08-07,Tela de Aço,2025,8,Inicio_Mes,3,150.43,129.03,123.6,116.9,557,247
2025-08-08,Tela de Aço,2025,8,Inicio_Mes,4,153.72,173.61,136.9,120.4,411,116
2025-08-09,Tela de Aço,2025,8,Inicio_Mes,5,151.9,155.79,124.4,116.8,511,53
2025-08-10,Tela de Aço,2025,8,Inicio_Mes,6,154.29,150.7,123.1,112.2,850,64
2025-08-11,Tela de Aço,2025,8,Meio_Mes,0,148.68,171.91,125.9,108.9,646,94
2025-08-12,Tela de Aço,2025,8,Meio_Mes,1,149.74,128.21,120.9,110.4,392,223
2025-08-13,Tela de Aço,2025,8,Meio_Mes,2,158.16,151.91,133.9,116.0,820,164
2025-08-14,Tela de Aço,2025,8,Meio_Mes,3,155.72,157.67,137.3,116.9,978,129
2025-08-15,Tela de Aço,2025,8,Meio_Mes,4,143.91,131.79,120.4,114.5,541,160
2025-08-16,Tela de Aço,2025,8,Meio_Mes,5,153.32,142.9,126.7,113.6,538,55
2025-08-17,Tela de Aço,2025,8,Meio_Mes,6,151.03,140.45,127.0,111.2,441,62
2025-08-18,Tela de Aço,2025,8,Meio_Mes,0,152.01,151.97,126.7,109.7,684,148
2025-08-19,Tela de Aço,2025,8,Meio_Mes,1,156.63,175.04,134.4,113.2,352,110
2025-08-20,Tela de Aço,2025,8,Meio_Mes,2,150.65,135.31,118.3,115.2,528,190
2025-08-21,Tela de Aço,2025,8,Fim_Mes,3,154.65,165.32,122.0,116.6,594,76
2025-08-22,Tela de Aço,2025,8,Fim_Mes,4,151.4,143.19,114.4,116.1,709,126
2025-08-23,Tela de Aço,2025,8,Fim_Mes,5,156.25,170.02,109.6,116.1,383,28
2025-08-24,Tela de Aço,2025,8,Fim_Mes,6,155.95,164.0,105.7,114.9,910,36
2025-08-25,Tela de Aço,2025,8,Fim_Mes,0,150.6,153.46,102.0,112.0,715,109
2025-08-26,Tela de Aço,2025,8,Fim_Mes,1,161.94,188.35,96.4,114.7,969,81
2025-08-27,Tela de Aço,2025,8,Fim_Mes,2,155.75,180.88,92.3,115.9,390,75
2025-08-28,Tela de Aço,2025,8,Fim_Mes,3,155.08,175.14,75.9,115.0,683,64
2025-08-29,Tela de Aço,2025,8,Fim_Mes,4,153.54,143.3,74.1,114.0,846,126
2025-08-30,Tela de Aço,2025,8,Fim_Mes,5,154.13,144.48,74.1,113.4,571,40
2025-08-31,Tela de Aço,2025,8,Fim_Mes,6,152.92,158.0,75.9,109.6,391,40
2025-09-01,Tela de Aço,2025,9,Inicio_Mes,0,154.24,164.11,76.4,104.1,842,149
2025-09-02,Tela de Aço,2025,9,Inicio_Mes,1,156.77,165.13,82.1,107.0,628,147
2025-09-03,Tela de Aço,2025,9,Inicio_Mes,2,153.7,147.77,91.6,110.4,902,194
2025-09-04,Tela de Aço,2025,9,Inicio_Mes,3,159.17,158.47,108.6,112.6,835,157
2025-09-05,Tela de Aço,2025,9,Inicio_Mes,4,152.33,161.28,121.9,113.4,1022,126
2025-09-06,Tela de Aço,2025,9,Inicio_Mes,5,155.09,166.32,121.9,113.0,709,36
2025-09-07,Tela de Aço,2025,9,Inicio_Mes,6,157.73,137.1,121.3,105.9,1038,82
2025-09-08,Tela de Aço,2025,9,Inicio_Mes,0,158.13,168.39,127.3,104.8,936,145
2025-09-09,Tela de Aço,2025,9,Inicio_Mes,1,155.55,177.21,126.7,107.9,465,112
2025-09-10,Tela de Aço,2025,9,Inicio_Mes,2,155.6,176.13,121.7,109.5,814,120
2025-09-11,Tela de Aço,2025,9,Meio_Mes,3,160.42,158.55,111.1,110.3,459,120
2025-09-12,Tela de Aço,2025,9,Meio_Mes,4,156.77,160.74,105.9,106.9,900,100
2025-09-13,Tela de Aço,2025,9,Meio_Mes,5,157.81,174.8,102.1,104.8,458,37
2025-09-14,Tela de Aço,2025,9,Meio_Mes,6,156.37,168.79,102.3,101.7,614,33
2025-09-15,Tela de Aço,2025,9,Meio_Mes,0,155.59,132.86,95.3,97.5,536,202
2025-09-16,Tela de Aço,2025,9,Meio_Mes,1,151.13,155.14,103.4,102.4,951,128
2025-09-17,Tela de Aço,2025,9,Meio_Mes,2,156.05,156.44,105.7,104.6,715,133
2025-09-18,Tela de Aço,2025,9,Meio_Mes,3,159.05,155.03,107.6,104.1,325,117
2025-09-19,Tela de Aço,2025,9,Meio_Mes,4,156.64,158.39,107.1,104.3,336,109
2025-09-20,Tela de Aço,2025,9,Meio_Mes,5,153.29,158.62,108.4,101.6,536,43
2025-09-21,Tela de Aço,2025,9,Fim_Mes,6,155.67,144.25,109.3,100.5,705,36
2025-09-22,Tela de Aço,2025,9,Fim_Mes,0,156.72,141.35,109.7,97.5,803,133
2025-09-23,Tela de Aço,2025,9,Fim_Mes,1,155.21,155.89,99.9,101.0,371,104
2025-09-24,Tela de Aço,2025,9,Fim_Mes,2,151.98,155.65,96.4,103.3,692,102
2025-09-25,Tela de Aço,2025,9,Fim_Mes,3,156.71,163.35,92.0,103.0,609,86
2025-09-26,Tela de Aço,2025,9,Fim_Mes,4,158.68,157.52,87.6,103.2,916,93
2025-09-27,Tela de Aço,2025,9,Fim_Mes,5,154.91,167.52,85.3,103.8,529,29
2025-09-28,Tela de Aço,2025,9,Fim_Mes,6,153.04,166.73,83.3,102.6,485,22
2025-09-29,Tela de Aço,2025,9,Fim_Mes,0,154.25,155.34,81.3,99.2,352,95
2025-09-30,Tela de Aço,2025,9,Fim_Mes,1,152.47,152.17,75.9,101.0,770,101
2025-10-01,Tela de Aço,2025,10,Inicio_Mes,2,154.92,175.62,75.4,103.0,504,99
2025-10-02,Tela de Aço,2025,10,Inicio_Mes,3,158.59,169.51,75.0,101.4,566,105
2025-10-03,Tela de Aço,2025,10,Inicio_Mes,4,155.35,173.74,77.7,100.0,1007,100
2025-10-04,Tela de Aço,2025,10,Inicio_Mes,5,148.8,149.32,78.7,96.8,816,47
2025-10-05,Tela de Aço,2025,10,Inicio_Mes,6,154.69,178.36,81.3,93.2,906,32
2025-10-06,Tela de Aço,2025,10,Inicio_Mes,0,153.55,136.2,82.7,90.0,529,199
2025-10-07,Tela de Aço,2025,10,Inicio_Mes,1,158.73,182.02,97.6,95.5,769,99
2025-10-08,Tela de Aço,2025,10,Inicio_Mes,2,154.12,156.5,97.3,96.0,351,134
2025-10-09,Tela de Aço,2025,10,Inicio_Mes,3,151.58,161.21,102.3,95.7,654,105
2025-10-10,Tela de Aço,2025,10,Inicio_Mes,4,146.29,170.5,102.3,95.4,474,80
2025-10-11,Tela de Aço,2025,10,Meio_Mes,5,159.54,164.93,99.4,94.1,988,33
2025-10-12,Tela de Aço,2025,10,Meio_Mes,6,152.21,133.82,97.4,91.2,758,40
2025-10-13,Tela de Aço,2025,10,Meio_Mes,0,151.63,156.13,98.6,89.2,703,101
2025-10-14,Tela de Aço,2025,10,Meio_Mes,1,154.47,163.1,84.6,91.3,456,94
2025-10-15,Tela de Aço,2025,10,Meio_Mes,2,158.94,162.87,83.9,93.4,604,104
2025-10-16,Tela de Aço,2025,10,Meio_Mes,3,156.36,181.36,79.6,90.1,803,56
2025-10-17,Tela de Aço,2025,10,Meio_Mes,4,152.99,175.02,72.6,87.7,388,62
2025-10-18,Tela de Aço,2025,10,Meio_Mes,5,156.03,154.17,70.0,85.3,637,35
2025-10-19,Tela de Aço,2025,10,Meio_Mes,6,156.54,134.8,70.3,82.6,747,56
2025-10-20,Tela de Aço,2025,10,Meio_Mes,0,150.98,145.67,72.6,80.8,657,119
2025-10-21,Tela de Aço,2025,10,Fim_Mes,1,150.14,134.83,75.1,83.4,344,116
2025-10-22,Tela de Aço,2025,10,Fim_Mes,2,153.92,136.71,78.3,86.0,1001,123
2025-10-23,Tela de Aço,2025,10,Fim_Mes,3,154.25,163.96,81.0,85.7,915,72
2025-10-24,Tela de Aço,2025,10,Fim_Mes,4,151.67,163.81,83.3,84.6,742,59
2025-10-25,Tela de Aço,2025,10,Fim_Mes,5,152.42,148.63,82.9,83.2,564,39
2025-10-26,Tela de Aço,2025,10,Fim_Mes,6,153.71,155.82,83.4,81.6,913,29
2025-10-27,Tela de Aço,2025,10,Fim_Mes,0,148.33,129.09,79.6,79.5,356,126
2025-10-28,Tela de Aço,2025,10,Fim_Mes,1,146.1,158.8,80.6,82.7,854,65
2025-10-29,Tela de Aço,2025,10,Fim_Mes,2,151.52,136.02,73.3,84.2,416,111
2025-10-30,Tela de Aço,2025,10,Fim_Mes,3,149.12,144.25,71.6,84.7,889,81
2025-10-31,Tela de Aço,2025,10,Fim_Mes,4,146.7,160.47,72.9,84.0,605,61
2025-11-01,Tela de Aço,2025,11,Inicio_Mes,5,147.5,149.6,73.1,82.8,567,31
2025-11-02,Tela de Aço,2025,11,Inicio_Mes,6,147.76,126.53,72.0,80.3,876,51
2025-11-03,Tela de Aço,2025,11,Inicio_Mes,0,152.74,170.85,75.1,78.7,675,90
2025-11-04,Tela de Aço,2025,11,Inicio_Mes,1,150.92,163.13,70.0,80.1,497,92
2025-11-05,Tela de Aço,2025,11,Inicio_Mes,2,149.88,163.12,73.9,82.1,457,95
2025-11-06,Tela de Aço,2025,11,Inicio_Mes,3,146.19,143.06,71.6,78.6,853,112
2025-11-07,Tela de Aço,2025,11,Inicio_Mes,4,143.51,150.18,76.0,79.1,947,88
2025-11-08,Tela de Aço,2025,11,Inicio_Mes,5,147.57,133.14,79.9,77.5,820,48
2025-11-09,Tela de Aço,2025,11,Inicio_Mes,6,148.62,140.36,82.3,75.6,463,42
2025-11-10,Tela de Aço,2025,11,Inicio_Mes,0,146.35,147.75,81.0,74.4,680,117
2025-11-11,Tela de Aço,2025,11,Meio_Mes,1,144.82,141.08,84.9,77.2,804,98
2025-11-12,Tela de Aço,2025,11,Meio_Mes,2,147.48,154.06,85.7,79.1,464,88
2025-11-13,Tela de Aço,2025,11,Meio_Mes,3,144.36,134.58,84.7,78.7,481,96
2025-11-14,Tela de Aço,2025,11,Meio_Mes,4,154.65,179.68,82.4,78.7,460,56
2025-11-15,Tela de Aço,2025,11,Meio_Mes,5,149.58,154.8,77.9,77.1,503,29
2025-11-16,Tela de Aço,2025,11,Meio_Mes,6,149.27,129.22,75.1,76.2,477,39
2025-11-17,Tela de Aço,2025,11,Meio_Mes,0,148.72,148.76,74.7,75.5,822,96
2025-11-18,Tela de Aço,2025,11,Meio_Mes,1,142.35,139.7,71.7,77.5,737,96
2025-11-19,Tela de Aço,2025,11,Meio_Mes,2,139.23,141.7,71.4,78.8,337,86
2025-11-20,Tela de Aço,2025,11,Meio_Mes,3,148.02,152.88,71.1,77.7,644,72
2025-11-21,Tela de Aço,2025,11,Fim_Mes,4,142.01,138.66,67.7,76.3,921,65
2025-11-22,Tela de Aço,2025,11,Fim_Mes,5,144.6,141.68,69.0,74.3,929,27
2025-11-23,Tela de Aço,2025,11,Fim_Mes,6,149.13,138.13,68.7,72.8,855,20
2025-11-24,Tela de Aço,2025,11,Fim_Mes,0,148.5,164.48,66.0,71.5,474,55
2025-11-25,Tela de Aço,2025,11,Fim_Mes,1,146.88,141.62,60.1,72.1,444,85
2025-11-26,Tela de Aço,2025,11,Fim_Mes,2,144.02,139.17,58.6,73.9,719,81
2025-11-27,Tela de Aço,2025,11,Fim_Mes,3,144.86,135.45,57.9,72.4,483,77
2025-11-28,Tela de Aço,2025,11,Fim_Mes,4,143.05,131.75,58.6,72.8,515,65
2025-11-29,Tela de Aço,2025,11,Fim_Mes,5,145.12,160.23,58.6,71.3,652,14
2025-11-30,Tela de Aço,2025,11,Fim_Mes,6,146.34,131.07,56.7,69.1,1015,36
2025-12-01,Tela de Aço,2025,12,Inicio_Mes,0,141.73,129.18,59.0,68.2,410,132
2025-12-02,Tela de Aço,2025,12,Inicio_Mes,1,144.3,145.02,70.0,71.6,883,98
2025-12-03,Tela de Aço,2025,12,Inicio_Mes,2,144.79,155.87,71.9,73.2,333,87
2025-12-04,Tela de Aço,2025,12,Inicio_Mes,3,145.89,124.46,72.7,73.1,343,126
2025-12-05,Tela de Aço,2025,12,Inicio_Mes,4,144.02,135.03,79.7,74.2,815,111
2025-12-06,Tela de Aço,2025,12,Inicio_Mes,5,140.62,121.2,86.3,74.7,991,52
2025-12-07,Tela de Aço,2025,12,Inicio_Mes,6,140.2,141.93,91.7,72.7,873,30
2025-12-08,Tela de Aço,2025,12,Inicio_Mes,0,140.2,130.4,90.9,70.8,1034,120
2025-12-09,Tela de Aço,2025,12,Inicio_Mes,1,143.27,165.53,89.1,73.2,425,60
2025-12-10,Tela de Aço,2025,12,Inicio_Mes,2,141.46,149.84,83.7,73.8,867,88
2025-12-11,Tela de Aço,2025,12,Meio_Mes,3,139.99,127.1,83.9,72.8,623,95
2025-12-12,Tela de Aço,2025,12,Meio_Mes,4,141.54,145.42,79.4,72.7,1036,70
2025-12-13,Tela de Aço,2025,12,Meio_Mes,5,146.88,142.55,73.6,72.1,602,21
2025-12-14,Tela de Aço,2025,12,Meio_Mes,6,143.05,147.2,69.1,69.6,873,24
2025-12-15,Tela de Aço,2025,12,Meio_Mes,0,140.69,131.33,68.3,68.6,692,94
2025-12-16,Tela de Aço,2025,12,Meio_Mes,1,149.95,173.27,64.6,70.7,784,53
2025-12-17,Tela de Aço,2025,12,Meio_Mes,2,143.95,159.64,63.6,71.2,464,57
2025-12-18,Tela de Aço,2025,12,Meio_Mes,3,142.96,147.93,59.1,69.9,888,59
2025-12-19,Tela de Aço,2025,12,Meio_Mes,4,143.98,169.25,54.0,68.7,704,48
2025-12-20,Tela de Aço,2025,12,Meio_Mes,5,144.22,168.14,50.9,67.4,821,13
2025-12-21,Tela de Aço,2025,12,Fim_Mes,6,138.95,134.82,49.7,65.4,574,32
2025-12-22,Tela de Aço,2025,12,Fim_Mes,0,145.74,156.51,50.9,64.3,462,54
